No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Arrival Time,Data,Info
1199,555.98509,192.168.11.6,192.168.11.13,TCP,66,0.00697,,"Jan  5, 2024 21:34:23.155034000 JST",,6000  >  54702 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058299435 TSecr=3908434376
1200,555.985447,192.168.11.6,192.168.11.13,TCP,66,0.000357,,"Jan  5, 2024 21:34:23.155391000 JST",,"6000  >  54702 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058299437 TSecr=3908434377"
1201,555.98549,192.168.11.13,192.168.11.6,TCP,66,0.000043,,"Jan  5, 2024 21:34:23.155434000 JST",,54702  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908434384 TSecr=1058299437
1202,556.0127,192.168.11.13,255.255.255.255,UDP,209,0.02721,Ÿ,"Jan  5, 2024 21:34:23.182644000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,45858  >  7000 Len=167
1203,556.023869,192.168.11.31,192.168.11.13,TCP,74,0.011169,œ,"Jan  5, 2024 21:34:23.193813000 JST",,36594  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1072923628 TSecr=0 WS=128
1204,556.024,192.168.11.13,192.168.11.31,TCP,74,0.000131,,"Jan  5, 2024 21:34:23.193944000 JST",,"6000  >  36594 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844343677 TSecr=1072923628 WS=128"
1205,556.030731,192.168.11.31,192.168.11.13,TCP,66,0.006731,,"Jan  5, 2024 21:34:23.200675000 JST",,36594  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1072923638 TSecr=844343677
1206,556.031726,192.168.11.31,192.168.11.13,TCP,93,0.000995,,"Jan  5, 2024 21:34:23.201670000 JST",,"36594  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1072923638 TSecr=844343677 [TCP segment of a reassembled PDU]"
1207,556.0319,192.168.11.13,192.168.11.31,TCP,66,0.000174,,"Jan  5, 2024 21:34:23.201844000 JST",,6000  >  36594 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844343685 TSecr=1072923638
1208,556.032023,192.168.11.31,192.168.11.13,TCP,66,0.000123,,"Jan  5, 2024 21:34:23.201967000 JST",,"36594  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1072923638 TSecr=844343677"
1209,556.034198,192.168.11.13,192.168.11.31,TCP,66,0.002175,,"Jan  5, 2024 21:34:23.204142000 JST",,"6000  >  36594 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844343688 TSecr=1072923638"
1210,556.039269,192.168.11.31,192.168.11.13,TCP,66,0.005071,,"Jan  5, 2024 21:34:23.209213000 JST",,36594  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1072923647 TSecr=844343688
1211,563.550582,192.168.11.13,192.168.11.6,TCP,74,7.511313,,"Jan  5, 2024 21:34:30.720526000 JST",,51238  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908441949 TSecr=0 WS=128
1212,563.557173,192.168.11.6,192.168.11.13,TCP,74,0.006591,,"Jan  5, 2024 21:34:30.727117000 JST",,"6000  >  51238 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058307007 TSecr=3908441949 WS=128"
1213,563.557268,192.168.11.13,192.168.11.6,TCP,66,0.000095,,"Jan  5, 2024 21:34:30.727212000 JST",,51238  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908441956 TSecr=1058307007
1214,563.557424,192.168.11.13,192.168.11.6,TCP,93,0.000156,,"Jan  5, 2024 21:34:30.727368000 JST",,"51238  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908441956 TSecr=1058307007 [TCP segment of a reassembled PDU]"
1215,563.557524,192.168.11.13,192.168.11.6,TCP,66,0.0001,,"Jan  5, 2024 21:34:30.727468000 JST",,"51238  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908441956 TSecr=1058307007"
1216,563.566568,192.168.11.6,192.168.11.13,TCP,66,0.009044,,"Jan  5, 2024 21:34:30.736512000 JST",,6000  >  51238 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058307017 TSecr=3908441956
1217,563.566938,192.168.11.6,192.168.11.13,TCP,66,0.00037,,"Jan  5, 2024 21:34:30.736882000 JST",,"6000  >  51238 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058307018 TSecr=3908441956"
1218,563.566987,192.168.11.13,192.168.11.6,TCP,66,0.000049,,"Jan  5, 2024 21:34:30.736931000 JST",,51238  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908441965 TSecr=1058307018
1219,563.594283,192.168.11.13,255.255.255.255,UDP,209,0.027296,Ÿ,"Jan  5, 2024 21:34:30.764227000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,51845  >  7000 Len=167
1220,563.606498,192.168.11.31,192.168.11.13,TCP,74,0.012215,œ,"Jan  5, 2024 21:34:30.776442000 JST",,36610  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1072931213 TSecr=0 WS=128
1221,563.606663,192.168.11.13,192.168.11.31,TCP,74,0.000165,,"Jan  5, 2024 21:34:30.776607000 JST",,"6000  >  36610 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844351260 TSecr=1072931213 WS=128"
1222,563.613485,192.168.11.31,192.168.11.13,TCP,66,0.006822,,"Jan  5, 2024 21:34:30.783429000 JST",,36610  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1072931220 TSecr=844351260
1223,563.614128,192.168.11.31,192.168.11.13,TCP,93,0.000643,,"Jan  5, 2024 21:34:30.784072000 JST",,"36610  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1072931220 TSecr=844351260 [TCP segment of a reassembled PDU]"
1224,563.614185,192.168.11.13,192.168.11.31,TCP,66,0.000057,,"Jan  5, 2024 21:34:30.784129000 JST",,6000  >  36610 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844351268 TSecr=1072931220
1225,563.614242,192.168.11.31,192.168.11.13,TCP,66,0.000057,,"Jan  5, 2024 21:34:30.784186000 JST",,"36610  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1072931220 TSecr=844351260"
1226,563.6155,192.168.11.13,192.168.11.31,TCP,66,0.001258,,"Jan  5, 2024 21:34:30.785444000 JST",,"6000  >  36610 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844351269 TSecr=1072931220"
1227,563.621211,192.168.11.31,192.168.11.13,TCP,66,0.005711,,"Jan  5, 2024 21:34:30.791155000 JST",,36610  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1072931228 TSecr=844351269
1228,571.209836,192.168.11.13,192.168.11.6,TCP,74,7.588625,,"Jan  5, 2024 21:34:38.379780000 JST",,55270  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908449608 TSecr=0 WS=128
1229,571.2173,192.168.11.6,192.168.11.13,TCP,74,0.007464,,"Jan  5, 2024 21:34:38.387244000 JST",,"6000  >  55270 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058314667 TSecr=3908449608 WS=128"
1230,571.217398,192.168.11.13,192.168.11.6,TCP,66,0.000098,,"Jan  5, 2024 21:34:38.387342000 JST",,55270  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908449616 TSecr=1058314667
1231,571.21765,192.168.11.13,192.168.11.6,TCP,93,0.000252,,"Jan  5, 2024 21:34:38.387594000 JST",,"55270  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908449616 TSecr=1058314667 [TCP segment of a reassembled PDU]"
1232,571.21775,192.168.11.13,192.168.11.6,TCP,66,0.0001,,"Jan  5, 2024 21:34:38.387694000 JST",,"55270  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908449616 TSecr=1058314667"
1233,571.224825,192.168.11.6,192.168.11.13,TCP,66,0.007075,,"Jan  5, 2024 21:34:38.394769000 JST",,6000  >  55270 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058314675 TSecr=3908449616
1234,571.225033,192.168.11.6,192.168.11.13,TCP,66,0.000208,,"Jan  5, 2024 21:34:38.394977000 JST",,"6000  >  55270 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058314676 TSecr=3908449616"
1235,571.225074,192.168.11.13,192.168.11.6,TCP,66,0.000041,,"Jan  5, 2024 21:34:38.395018000 JST",,55270  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908449624 TSecr=1058314676
1236,571.252618,192.168.11.13,255.255.255.255,UDP,209,0.027544,Ÿ,"Jan  5, 2024 21:34:38.422562000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,48746  >  7000 Len=167
1237,571.261067,192.168.11.31,192.168.11.13,TCP,74,0.008449,œ,"Jan  5, 2024 21:34:38.431011000 JST",,49594  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1072938868 TSecr=0 WS=128
1238,571.261211,192.168.11.13,192.168.11.31,TCP,74,0.000144,,"Jan  5, 2024 21:34:38.431155000 JST",,"6000  >  49594 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844358915 TSecr=1072938868 WS=128"
1239,571.267773,192.168.11.31,192.168.11.13,TCP,66,0.006562,,"Jan  5, 2024 21:34:38.437717000 JST",,49594  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1072938874 TSecr=844358915
1240,571.26824,192.168.11.31,192.168.11.13,TCP,93,0.000467,,"Jan  5, 2024 21:34:38.438184000 JST",,"49594  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1072938874 TSecr=844358915 [TCP segment of a reassembled PDU]"
1241,571.268308,192.168.11.13,192.168.11.31,TCP,66,0.000068,,"Jan  5, 2024 21:34:38.438252000 JST",,6000  >  49594 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844358922 TSecr=1072938874
1242,571.268366,192.168.11.31,192.168.11.13,TCP,66,0.000058,,"Jan  5, 2024 21:34:38.438310000 JST",,"49594  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1072938875 TSecr=844358915"
1243,571.269326,192.168.11.13,192.168.11.31,TCP,66,0.00096,,"Jan  5, 2024 21:34:38.439270000 JST",,"6000  >  49594 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844358923 TSecr=1072938875"
1244,571.275543,192.168.11.31,192.168.11.13,TCP,66,0.006217,,"Jan  5, 2024 21:34:38.445487000 JST",,49594  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1072938882 TSecr=844358923
1245,578.805679,192.168.11.13,192.168.11.6,TCP,74,7.530136,,"Jan  5, 2024 21:34:45.975623000 JST",,55276  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908457204 TSecr=0 WS=128
1246,578.81249,192.168.11.6,192.168.11.13,TCP,74,0.006811,,"Jan  5, 2024 21:34:45.982434000 JST",,"6000  >  55276 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058322262 TSecr=3908457204 WS=128"
1247,578.812589,192.168.11.13,192.168.11.6,TCP,66,0.000099,,"Jan  5, 2024 21:34:45.982533000 JST",,55276  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908457211 TSecr=1058322262
1248,578.812759,192.168.11.13,192.168.11.6,TCP,93,0.00017,,"Jan  5, 2024 21:34:45.982703000 JST",,"55276  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908457211 TSecr=1058322262 [TCP segment of a reassembled PDU]"
1249,578.812848,192.168.11.13,192.168.11.6,TCP,66,0.000089,,"Jan  5, 2024 21:34:45.982792000 JST",,"55276  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908457211 TSecr=1058322262"
1250,578.827934,192.168.11.6,192.168.11.13,TCP,66,0.015086,,"Jan  5, 2024 21:34:45.997878000 JST",,6000  >  55276 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058322278 TSecr=3908457211
1251,578.828309,192.168.11.6,192.168.11.13,TCP,66,0.000375,,"Jan  5, 2024 21:34:45.998253000 JST",,"6000  >  55276 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058322279 TSecr=3908457211"
1252,578.828352,192.168.11.13,192.168.11.6,TCP,66,0.000043,,"Jan  5, 2024 21:34:45.998296000 JST",,55276  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908457227 TSecr=1058322279
1253,578.854541,192.168.11.13,255.255.255.255,UDP,209,0.026189,Ÿ,"Jan  5, 2024 21:34:46.024485000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,45451  >  7000 Len=167
1254,578.865971,192.168.11.31,192.168.11.13,TCP,74,0.01143,œ,"Jan  5, 2024 21:34:46.035915000 JST",,39920  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1072946472 TSecr=0 WS=128
1255,578.866144,192.168.11.13,192.168.11.31,TCP,74,0.000173,,"Jan  5, 2024 21:34:46.036088000 JST",,"6000  >  39920 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844366520 TSecr=1072946472 WS=128"
1256,578.872608,192.168.11.31,192.168.11.13,TCP,66,0.006464,,"Jan  5, 2024 21:34:46.042552000 JST",,39920  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1072946479 TSecr=844366520
1257,578.873052,192.168.11.31,192.168.11.13,TCP,93,0.000444,,"Jan  5, 2024 21:34:46.042996000 JST",,"39920  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1072946479 TSecr=844366520 [TCP segment of a reassembled PDU]"
1258,578.873116,192.168.11.13,192.168.11.31,TCP,66,0.000064,,"Jan  5, 2024 21:34:46.043060000 JST",,6000  >  39920 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844366527 TSecr=1072946479
1259,578.873174,192.168.11.31,192.168.11.13,TCP,66,0.000058,,"Jan  5, 2024 21:34:46.043118000 JST",,"39920  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1072946479 TSecr=844366520"
1260,578.87429,192.168.11.13,192.168.11.31,TCP,66,0.001116,,"Jan  5, 2024 21:34:46.044234000 JST",,"6000  >  39920 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844366528 TSecr=1072946479"
1261,578.880518,192.168.11.31,192.168.11.13,TCP,66,0.006228,,"Jan  5, 2024 21:34:46.050462000 JST",,39920  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1072946486 TSecr=844366528
1262,586.448039,192.168.11.13,192.168.11.6,TCP,74,7.567521,,"Jan  5, 2024 21:34:53.617983000 JST",,60620  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908464846 TSecr=0 WS=128
1263,586.454813,192.168.11.6,192.168.11.13,TCP,74,0.006774,,"Jan  5, 2024 21:34:53.624757000 JST",,"6000  >  60620 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058329905 TSecr=3908464846 WS=128"
1264,586.454919,192.168.11.13,192.168.11.6,TCP,66,0.000106,,"Jan  5, 2024 21:34:53.624863000 JST",,60620  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908464853 TSecr=1058329905
1265,586.455083,192.168.11.13,192.168.11.6,TCP,93,0.000164,,"Jan  5, 2024 21:34:53.625027000 JST",,"60620  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908464854 TSecr=1058329905 [TCP segment of a reassembled PDU]"
1266,586.45517,192.168.11.13,192.168.11.6,TCP,66,0.000087,,"Jan  5, 2024 21:34:53.625114000 JST",,"60620  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908464854 TSecr=1058329905"
1267,586.462515,192.168.11.6,192.168.11.13,TCP,66,0.007345,,"Jan  5, 2024 21:34:53.632459000 JST",,6000  >  60620 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058329912 TSecr=3908464854
1268,586.462902,192.168.11.6,192.168.11.13,TCP,66,0.000387,,"Jan  5, 2024 21:34:53.632846000 JST",,"6000  >  60620 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058329914 TSecr=3908464854"
1269,586.462971,192.168.11.13,192.168.11.6,TCP,66,0.000069,,"Jan  5, 2024 21:34:53.632915000 JST",,60620  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908464861 TSecr=1058329914
1270,586.489755,192.168.11.13,255.255.255.255,UDP,209,0.026784,Ÿ,"Jan  5, 2024 21:34:53.659699000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,46445  >  7000 Len=167
1271,586.498311,192.168.11.31,192.168.11.13,TCP,74,0.008556,œ,"Jan  5, 2024 21:34:53.668255000 JST",,58154  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1072954104 TSecr=0 WS=128
1272,586.498447,192.168.11.13,192.168.11.31,TCP,74,0.000136,,"Jan  5, 2024 21:34:53.668391000 JST",,"6000  >  58154 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844374152 TSecr=1072954104 WS=128"
1273,586.504847,192.168.11.31,192.168.11.13,TCP,66,0.0064,,"Jan  5, 2024 21:34:53.674791000 JST",,58154  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1072954112 TSecr=844374152
1274,586.505338,192.168.11.31,192.168.11.13,TCP,93,0.000491,,"Jan  5, 2024 21:34:53.675282000 JST",,"58154  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1072954112 TSecr=844374152 [TCP segment of a reassembled PDU]"
1275,586.505415,192.168.11.13,192.168.11.31,TCP,66,0.000077,,"Jan  5, 2024 21:34:53.675359000 JST",,6000  >  58154 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844374159 TSecr=1072954112
1276,586.505475,192.168.11.31,192.168.11.13,TCP,66,0.00006,,"Jan  5, 2024 21:34:53.675419000 JST",,"58154  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1072954112 TSecr=844374152"
1277,586.506615,192.168.11.13,192.168.11.31,TCP,66,0.00114,,"Jan  5, 2024 21:34:53.676559000 JST",,"6000  >  58154 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844374160 TSecr=1072954112"
1278,586.51259,192.168.11.31,192.168.11.13,TCP,66,0.005975,,"Jan  5, 2024 21:34:53.682534000 JST",,58154  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1072954118 TSecr=844374160
1279,594.268313,192.168.11.13,192.168.11.6,TCP,74,7.755723,,"Jan  5, 2024 21:35:01.438257000 JST",,47110  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908472667 TSecr=0 WS=128
1280,594.274959,192.168.11.6,192.168.11.13,TCP,74,0.006646,,"Jan  5, 2024 21:35:01.444903000 JST",,"6000  >  47110 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058337725 TSecr=3908472667 WS=128"
1281,594.275057,192.168.11.13,192.168.11.6,TCP,66,0.000098,,"Jan  5, 2024 21:35:01.445001000 JST",,47110  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908472674 TSecr=1058337725
1282,594.275216,192.168.11.13,192.168.11.6,TCP,93,0.000159,,"Jan  5, 2024 21:35:01.445160000 JST",,"47110  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908472674 TSecr=1058337725 [TCP segment of a reassembled PDU]"
1283,594.275317,192.168.11.13,192.168.11.6,TCP,66,0.000101,,"Jan  5, 2024 21:35:01.445261000 JST",,"47110  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908472674 TSecr=1058337725"
1284,594.287184,192.168.11.6,192.168.11.13,TCP,66,0.011867,,"Jan  5, 2024 21:35:01.457128000 JST",,6000  >  47110 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058337737 TSecr=3908472674
1285,594.287398,192.168.11.6,192.168.11.13,TCP,66,0.000214,,"Jan  5, 2024 21:35:01.457342000 JST",,"6000  >  47110 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058337738 TSecr=3908472674"
1286,594.287438,192.168.11.13,192.168.11.6,TCP,66,0.00004,,"Jan  5, 2024 21:35:01.457382000 JST",,47110  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908472686 TSecr=1058337738
1287,594.315572,192.168.11.13,255.255.255.255,UDP,209,0.028134,Ÿ,"Jan  5, 2024 21:35:01.485516000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022636363222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,45451  >  7000 Len=167
1288,594.326871,192.168.11.31,192.168.11.13,TCP,74,0.011299,œ,"Jan  5, 2024 21:35:01.496815000 JST",,58162  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1072961933 TSecr=0 WS=128
1289,594.326992,192.168.11.13,192.168.11.31,TCP,74,0.000121,,"Jan  5, 2024 21:35:01.496936000 JST",,"6000  >  58162 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=844381980 TSecr=1072961933 WS=128"
1290,594.335375,192.168.11.31,192.168.11.13,TCP,66,0.008383,,"Jan  5, 2024 21:35:01.505319000 JST",,58162  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1072961939 TSecr=844381980
1291,594.335838,192.168.11.31,192.168.11.13,TCP,93,0.000463,,"Jan  5, 2024 21:35:01.505782000 JST",,"58162  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=1072961939 TSecr=844381980 [TCP segment of a reassembled PDU]"
1292,594.335902,192.168.11.13,192.168.11.31,TCP,66,0.000064,,"Jan  5, 2024 21:35:01.505846000 JST",,6000  >  58162 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=844381989 TSecr=1072961939
1293,594.335959,192.168.11.31,192.168.11.13,TCP,66,0.000057,,"Jan  5, 2024 21:35:01.505903000 JST",,"58162  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=1072961939 TSecr=844381980"
1294,594.337127,192.168.11.13,192.168.11.31,TCP,66,0.001168,,"Jan  5, 2024 21:35:01.507071000 JST",,"6000  >  58162 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=844381991 TSecr=1072961939"
1295,594.34293,192.168.11.31,192.168.11.13,TCP,66,0.005803,,"Jan  5, 2024 21:35:01.512874000 JST",,58162  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=1072961948 TSecr=844381991
1296,600.871592,192.168.11.13,192.168.11.6,TCP,74,6.528662,,"Jan  5, 2024 21:35:08.041536000 JST",,47114  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3908479270 TSecr=0 WS=128
1297,600.880684,192.168.11.6,192.168.11.13,TCP,74,0.009092,,"Jan  5, 2024 21:35:08.050628000 JST",,"6000  >  47114 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1058344330 TSecr=3908479270 WS=128"
1298,600.880801,192.168.11.13,192.168.11.6,TCP,66,0.000117,,"Jan  5, 2024 21:35:08.050745000 JST",,47114  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3908479279 TSecr=1058344330
1299,600.880961,192.168.11.13,192.168.11.6,TCP,93,0.00016,,"Jan  5, 2024 21:35:08.050905000 JST",,"47114  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3908479279 TSecr=1058344330 [TCP segment of a reassembled PDU]"
1300,600.881062,192.168.11.13,192.168.11.6,TCP,66,0.000101,,"Jan  5, 2024 21:35:08.051006000 JST",,"47114  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3908479280 TSecr=1058344330"
1301,600.888774,192.168.11.6,192.168.11.13,TCP,66,0.007712,,"Jan  5, 2024 21:35:08.058718000 JST",,6000  >  47114 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1058344338 TSecr=3908479279
1302,600.89073,192.168.11.6,192.168.11.13,TCP,66,0.001956,,"Jan  5, 2024 21:35:08.060674000 JST",,"6000  >  47114 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1058344340 TSecr=3908479280"
1303,600.890791,192.168.11.13,192.168.11.6,TCP,66,0.000061,,"Jan  5, 2024 21:35:08.060735000 JST",,47114  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3908479289 TSecr=1058344340
