No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Arrival Time,Data,Info
1134,719.042943,192.168.11.44,192.168.11.43,TCP,66,0.000041,,"Jan  6, 2024 19:48:13.967410000 JST",,53490  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468897381 TSecr=875347530
1135,719.074702,192.168.11.44,255.255.255.255,UDP,209,0.031759,Ÿ,"Jan  6, 2024 19:48:13.999169000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,57413  >  7000 Len=167
1136,719.082775,192.168.11.45,192.168.11.44,TCP,74,0.008073,œ,"Jan  6, 2024 19:48:14.007242000 JST",,54016  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230452113 TSecr=0 WS=128
1137,719.0829,192.168.11.44,192.168.11.45,TCP,74,0.000125,,"Jan  6, 2024 19:48:14.007367000 JST",,"6000  >  54016 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080538041 TSecr=2230452113 WS=128"
1138,719.089505,192.168.11.45,192.168.11.44,TCP,66,0.006605,,"Jan  6, 2024 19:48:14.013972000 JST",,54016  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230452120 TSecr=1080538041
1139,719.090012,192.168.11.45,192.168.11.44,TCP,93,0.000507,,"Jan  6, 2024 19:48:14.014479000 JST",,"54016  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230452120 TSecr=1080538041 [TCP segment of a reassembled PDU]"
1140,719.090095,192.168.11.44,192.168.11.45,TCP,66,0.000083,,"Jan  6, 2024 19:48:14.014562000 JST",,6000  >  54016 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080538048 TSecr=2230452120
1141,719.090168,192.168.11.45,192.168.11.44,TCP,66,0.000073,,"Jan  6, 2024 19:48:14.014635000 JST",,"54016  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230452120 TSecr=1080538041"
1142,719.090973,192.168.11.44,192.168.11.45,TCP,66,0.000805,,"Jan  6, 2024 19:48:14.015440000 JST",,"6000  >  54016 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080538049 TSecr=2230452120"
1143,719.097395,192.168.11.45,192.168.11.44,TCP,66,0.006422,,"Jan  6, 2024 19:48:14.021862000 JST",,54016  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230452127 TSecr=1080538049
1144,726.793084,192.168.11.44,192.168.11.43,TCP,74,7.695689,,"Jan  6, 2024 19:48:21.717551000 JST",,38346  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468905131 TSecr=0 WS=128
1145,726.800736,192.168.11.43,192.168.11.44,TCP,74,0.007652,,"Jan  6, 2024 19:48:21.725203000 JST",,"6000  >  38346 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875355286 TSecr=468905131 WS=128"
1146,726.800833,192.168.11.44,192.168.11.43,TCP,66,0.000097,,"Jan  6, 2024 19:48:21.725300000 JST",,38346  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468905139 TSecr=875355286
1147,726.800989,192.168.11.44,192.168.11.43,TCP,93,0.000156,,"Jan  6, 2024 19:48:21.725456000 JST",,"38346  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468905139 TSecr=875355286 [TCP segment of a reassembled PDU]"
1148,726.801086,192.168.11.44,192.168.11.43,TCP,66,0.000097,,"Jan  6, 2024 19:48:21.725553000 JST",,"38346  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468905139 TSecr=875355286"
1149,726.808548,192.168.11.43,192.168.11.44,TCP,66,0.007462,,"Jan  6, 2024 19:48:21.733015000 JST",,6000  >  38346 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875355295 TSecr=468905139
1150,726.808831,192.168.11.43,192.168.11.44,TCP,66,0.000283,,"Jan  6, 2024 19:48:21.733298000 JST",,"6000  >  38346 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875355296 TSecr=468905139"
1151,726.808875,192.168.11.44,192.168.11.43,TCP,66,0.000044,,"Jan  6, 2024 19:48:21.733342000 JST",,38346  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468905147 TSecr=875355296
1152,726.838451,192.168.11.44,255.255.255.255,UDP,209,0.029576,Ÿ,"Jan  6, 2024 19:48:21.762918000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,40794  >  7000 Len=167
1153,726.846537,192.168.11.45,192.168.11.44,TCP,74,0.008086,œ,"Jan  6, 2024 19:48:21.771004000 JST",,38622  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230459877 TSecr=0 WS=128
1154,726.846658,192.168.11.44,192.168.11.45,TCP,74,0.000121,,"Jan  6, 2024 19:48:21.771125000 JST",,"6000  >  38622 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080545805 TSecr=2230459877 WS=128"
1155,726.853125,192.168.11.45,192.168.11.44,TCP,66,0.006467,,"Jan  6, 2024 19:48:21.777592000 JST",,38622  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230459883 TSecr=1080545805
1156,726.853537,192.168.11.45,192.168.11.44,TCP,93,0.000412,,"Jan  6, 2024 19:48:21.778004000 JST",,"38622  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230459884 TSecr=1080545805 [TCP segment of a reassembled PDU]"
1157,726.853585,192.168.11.44,192.168.11.45,TCP,66,0.000048,,"Jan  6, 2024 19:48:21.778052000 JST",,6000  >  38622 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080545811 TSecr=2230459884
1158,726.853637,192.168.11.45,192.168.11.44,TCP,66,0.000052,,"Jan  6, 2024 19:48:21.778104000 JST",,"38622  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230459884 TSecr=1080545805"
1159,726.854394,192.168.11.44,192.168.11.45,TCP,66,0.000757,,"Jan  6, 2024 19:48:21.778861000 JST",,"6000  >  38622 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080545812 TSecr=2230459884"
1160,726.860925,192.168.11.45,192.168.11.44,TCP,66,0.006531,,"Jan  6, 2024 19:48:21.785392000 JST",,38622  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230459891 TSecr=1080545812
1161,735.505597,192.168.11.44,192.168.11.43,TCP,74,8.644672,,"Jan  6, 2024 19:48:30.430064000 JST",,38356  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468913843 TSecr=0 WS=128
1162,735.512881,192.168.11.43,192.168.11.44,TCP,74,0.007284,,"Jan  6, 2024 19:48:30.437348000 JST",,"6000  >  38356 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875363999 TSecr=468913843 WS=128"
1163,735.51298,192.168.11.44,192.168.11.43,TCP,66,0.000099,,"Jan  6, 2024 19:48:30.437447000 JST",,38356  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468913851 TSecr=875363999
1164,735.513146,192.168.11.44,192.168.11.43,TCP,93,0.000166,,"Jan  6, 2024 19:48:30.437613000 JST",,"38356  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468913851 TSecr=875363999 [TCP segment of a reassembled PDU]"
1165,735.513265,192.168.11.44,192.168.11.43,TCP,66,0.000119,,"Jan  6, 2024 19:48:30.437732000 JST",,"38356  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468913851 TSecr=875363999"
1166,735.525235,192.168.11.43,192.168.11.44,TCP,66,0.01197,,"Jan  6, 2024 19:48:30.449702000 JST",,6000  >  38356 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875364009 TSecr=468913851
1167,735.525593,192.168.11.43,192.168.11.44,TCP,66,0.000358,,"Jan  6, 2024 19:48:30.450060000 JST",,"6000  >  38356 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875364011 TSecr=468913851"
1168,735.525651,192.168.11.44,192.168.11.43,TCP,66,0.000058,,"Jan  6, 2024 19:48:30.450118000 JST",,38356  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468913864 TSecr=875364011
1169,735.554726,192.168.11.44,255.255.255.255,UDP,209,0.029075,Ÿ,"Jan  6, 2024 19:48:30.479193000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,56221  >  7000 Len=167
1170,735.56213,192.168.11.45,192.168.11.44,TCP,74,0.007404,œ,"Jan  6, 2024 19:48:30.486597000 JST",,38546  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230468592 TSecr=0 WS=128
1171,735.562252,192.168.11.44,192.168.11.45,TCP,74,0.000122,,"Jan  6, 2024 19:48:30.486719000 JST",,"6000  >  38546 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080554520 TSecr=2230468592 WS=128"
1172,735.569105,192.168.11.45,192.168.11.44,TCP,66,0.006853,,"Jan  6, 2024 19:48:30.493572000 JST",,38546  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230468599 TSecr=1080554520
1173,735.569637,192.168.11.45,192.168.11.44,TCP,93,0.000532,,"Jan  6, 2024 19:48:30.494104000 JST",,"38546  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230468599 TSecr=1080554520 [TCP segment of a reassembled PDU]"
1174,735.569735,192.168.11.44,192.168.11.45,TCP,66,0.000098,,"Jan  6, 2024 19:48:30.494202000 JST",,6000  >  38546 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080554528 TSecr=2230468599
1175,735.5698,192.168.11.45,192.168.11.44,TCP,66,0.000065,,"Jan  6, 2024 19:48:30.494267000 JST",,"38546  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230468599 TSecr=1080554520"
1176,735.571502,192.168.11.44,192.168.11.45,TCP,66,0.001702,,"Jan  6, 2024 19:48:30.495969000 JST",,"6000  >  38546 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080554529 TSecr=2230468599"
1177,735.584974,192.168.11.45,192.168.11.44,TCP,66,0.013472,,"Jan  6, 2024 19:48:30.509441000 JST",,38546  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230468609 TSecr=1080554529
1178,744.335999,192.168.11.44,192.168.11.43,TCP,74,8.751025,,"Jan  6, 2024 19:48:39.260466000 JST",,41354  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468922674 TSecr=0 WS=128
1179,744.343163,192.168.11.43,192.168.11.44,TCP,74,0.007164,,"Jan  6, 2024 19:48:39.267630000 JST",,"6000  >  41354 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875372830 TSecr=468922674 WS=128"
1180,744.343263,192.168.11.44,192.168.11.43,TCP,66,0.0001,,"Jan  6, 2024 19:48:39.267730000 JST",,41354  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468922681 TSecr=875372830
1181,744.343493,192.168.11.44,192.168.11.43,TCP,93,0.00023,,"Jan  6, 2024 19:48:39.267960000 JST",,"41354  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468922681 TSecr=875372830 [TCP segment of a reassembled PDU]"
1182,744.343599,192.168.11.44,192.168.11.43,TCP,66,0.000106,,"Jan  6, 2024 19:48:39.268066000 JST",,"41354  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468922681 TSecr=875372830"
1183,744.355444,192.168.11.43,192.168.11.44,TCP,66,0.011845,,"Jan  6, 2024 19:48:39.279911000 JST",,6000  >  41354 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875372837 TSecr=468922681
1184,744.355813,192.168.11.43,192.168.11.44,TCP,66,0.000369,,"Jan  6, 2024 19:48:39.280280000 JST",,"6000  >  41354 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875372838 TSecr=468922681"
1185,744.355855,192.168.11.44,192.168.11.43,TCP,66,0.000042,,"Jan  6, 2024 19:48:39.280322000 JST",,41354  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468922694 TSecr=875372838
1186,744.382707,192.168.11.44,255.255.255.255,UDP,209,0.026852,Ÿ,"Jan  6, 2024 19:48:39.307174000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,35822  >  7000 Len=167
1187,744.390721,192.168.11.45,192.168.11.44,TCP,74,0.008014,œ,"Jan  6, 2024 19:48:39.315188000 JST",,34774  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230477421 TSecr=0 WS=128
1188,744.390856,192.168.11.44,192.168.11.45,TCP,74,0.000135,,"Jan  6, 2024 19:48:39.315323000 JST",,"6000  >  34774 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080563349 TSecr=2230477421 WS=128"
1189,744.399185,192.168.11.45,192.168.11.44,TCP,66,0.008329,,"Jan  6, 2024 19:48:39.323652000 JST",,34774  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230477429 TSecr=1080563349
1190,744.399888,192.168.11.45,192.168.11.44,TCP,93,0.000703,,"Jan  6, 2024 19:48:39.324355000 JST",,"34774  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230477429 TSecr=1080563349 [TCP segment of a reassembled PDU]"
1191,744.40004,192.168.11.44,192.168.11.45,TCP,66,0.000152,,"Jan  6, 2024 19:48:39.324507000 JST",,6000  >  34774 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080563358 TSecr=2230477429
1192,744.400157,192.168.11.45,192.168.11.44,TCP,66,0.000117,,"Jan  6, 2024 19:48:39.324624000 JST",,"34774  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230477430 TSecr=1080563349"
1193,744.402255,192.168.11.44,192.168.11.45,TCP,66,0.002098,,"Jan  6, 2024 19:48:39.326722000 JST",,"6000  >  34774 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080563360 TSecr=2230477430"
1194,744.409158,192.168.11.45,192.168.11.44,TCP,66,0.006903,,"Jan  6, 2024 19:48:39.333625000 JST",,34774  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230477439 TSecr=1080563360
1195,771.810927,192.168.11.44,192.168.11.43,TCP,74,27.401769,,"Jan  6, 2024 19:49:06.735394000 JST",,57244  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468950149 TSecr=0 WS=128
1196,771.817665,192.168.11.43,192.168.11.44,TCP,74,0.006738,,"Jan  6, 2024 19:49:06.742132000 JST",,"6000  >  57244 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875400304 TSecr=468950149 WS=128"
1197,771.81776,192.168.11.44,192.168.11.43,TCP,66,0.000095,,"Jan  6, 2024 19:49:06.742227000 JST",,57244  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468950156 TSecr=875400304
1198,771.817893,192.168.11.44,192.168.11.43,TCP,93,0.000133,,"Jan  6, 2024 19:49:06.742360000 JST",,"57244  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468950156 TSecr=875400304 [TCP segment of a reassembled PDU]"
1199,771.817984,192.168.11.44,192.168.11.43,TCP,66,0.000091,,"Jan  6, 2024 19:49:06.742451000 JST",,"57244  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468950156 TSecr=875400304"
1200,771.82568,192.168.11.43,192.168.11.44,TCP,66,0.007696,,"Jan  6, 2024 19:49:06.750147000 JST",,6000  >  57244 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875400311 TSecr=468950156
1201,771.825921,192.168.11.43,192.168.11.44,TCP,66,0.000241,,"Jan  6, 2024 19:49:06.750388000 JST",,"6000  >  57244 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875400313 TSecr=468950156"
1202,771.825963,192.168.11.44,192.168.11.43,TCP,66,0.000042,,"Jan  6, 2024 19:49:06.750430000 JST",,57244  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468950164 TSecr=875400313
1203,771.856839,192.168.11.44,255.255.255.255,UDP,209,0.030876,Ÿ,"Jan  6, 2024 19:49:06.781306000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,45118  >  7000 Len=167
1204,771.864675,192.168.11.45,192.168.11.44,TCP,74,0.007836,œ,"Jan  6, 2024 19:49:06.789142000 JST",,45694  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230504895 TSecr=0 WS=128
1205,771.864798,192.168.11.44,192.168.11.45,TCP,74,0.000123,,"Jan  6, 2024 19:49:06.789265000 JST",,"6000  >  45694 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080590823 TSecr=2230504895 WS=128"
1206,771.871299,192.168.11.45,192.168.11.44,TCP,66,0.006501,,"Jan  6, 2024 19:49:06.795766000 JST",,45694  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230504901 TSecr=1080590823
1207,771.871709,192.168.11.45,192.168.11.44,TCP,93,0.00041,,"Jan  6, 2024 19:49:06.796176000 JST",,"45694  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230504902 TSecr=1080590823 [TCP segment of a reassembled PDU]"
1208,771.871754,192.168.11.44,192.168.11.45,TCP,66,0.000045,,"Jan  6, 2024 19:49:06.796221000 JST",,6000  >  45694 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080590830 TSecr=2230504902
1209,771.871827,192.168.11.45,192.168.11.44,TCP,66,0.000073,,"Jan  6, 2024 19:49:06.796294000 JST",,"45694  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230504902 TSecr=1080590823"
1210,771.872567,192.168.11.44,192.168.11.45,TCP,66,0.00074,,"Jan  6, 2024 19:49:06.797034000 JST",,"6000  >  45694 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080590830 TSecr=2230504902"
1211,771.881888,192.168.11.45,192.168.11.44,TCP,66,0.009321,,"Jan  6, 2024 19:49:06.806355000 JST",,45694  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230504912 TSecr=1080590830
1212,781.613852,192.168.11.44,192.168.11.43,TCP,74,9.731964,,"Jan  6, 2024 19:49:16.538319000 JST",,53820  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468959952 TSecr=0 WS=128
1213,781.620395,192.168.11.43,192.168.11.44,TCP,74,0.006543,,"Jan  6, 2024 19:49:16.544862000 JST",,"6000  >  53820 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875410107 TSecr=468959952 WS=128"
1214,781.620499,192.168.11.44,192.168.11.43,TCP,66,0.000104,,"Jan  6, 2024 19:49:16.544966000 JST",,53820  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468959958 TSecr=875410107
1215,781.620781,192.168.11.44,192.168.11.43,TCP,93,0.000282,,"Jan  6, 2024 19:49:16.545248000 JST",,"53820  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468959959 TSecr=875410107 [TCP segment of a reassembled PDU]"
1216,781.620877,192.168.11.44,192.168.11.43,TCP,66,0.000096,,"Jan  6, 2024 19:49:16.545344000 JST",,"53820  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468959959 TSecr=875410107"
1217,781.630604,192.168.11.43,192.168.11.44,TCP,66,0.009727,,"Jan  6, 2024 19:49:16.555071000 JST",,6000  >  53820 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875410117 TSecr=468959959
1218,781.630964,192.168.11.43,192.168.11.44,TCP,66,0.00036,,"Jan  6, 2024 19:49:16.555431000 JST",,"6000  >  53820 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875410118 TSecr=468959959"
1219,781.631007,192.168.11.44,192.168.11.43,TCP,66,0.000043,,"Jan  6, 2024 19:49:16.555474000 JST",,53820  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468959969 TSecr=875410118
1220,781.660083,192.168.11.44,255.255.255.255,UDP,209,0.029076,Ÿ,"Jan  6, 2024 19:49:16.584550000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,46968  >  7000 Len=167
1221,781.669462,192.168.11.45,192.168.11.44,TCP,74,0.009379,œ,"Jan  6, 2024 19:49:16.593929000 JST",,56098  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230514698 TSecr=0 WS=128
1222,781.669578,192.168.11.44,192.168.11.45,TCP,74,0.000116,,"Jan  6, 2024 19:49:16.594045000 JST",,"6000  >  56098 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080600627 TSecr=2230514698 WS=128"
1223,781.676122,192.168.11.45,192.168.11.44,TCP,66,0.006544,,"Jan  6, 2024 19:49:16.600589000 JST",,56098  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2230514706 TSecr=1080600627
1224,781.676723,192.168.11.45,192.168.11.44,TCP,93,0.000601,,"Jan  6, 2024 19:49:16.601190000 JST",,"56098  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2230514706 TSecr=1080600627 [TCP segment of a reassembled PDU]"
1225,781.676804,192.168.11.44,192.168.11.45,TCP,66,0.000081,,"Jan  6, 2024 19:49:16.601271000 JST",,6000  >  56098 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1080600635 TSecr=2230514706
1226,781.676865,192.168.11.45,192.168.11.44,TCP,66,0.000061,,"Jan  6, 2024 19:49:16.601332000 JST",,"56098  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2230514707 TSecr=1080600627"
1227,781.678449,192.168.11.44,192.168.11.45,TCP,66,0.001584,,"Jan  6, 2024 19:49:16.602916000 JST",,"6000  >  56098 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1080600636 TSecr=2230514707"
1228,781.702944,192.168.11.45,192.168.11.44,TCP,66,0.024495,,"Jan  6, 2024 19:49:16.627411000 JST",,56098  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2230514727 TSecr=1080600636
1229,791.848439,192.168.11.44,192.168.11.43,TCP,74,10.145495,,"Jan  6, 2024 19:49:26.772906000 JST",,49540  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=468970186 TSecr=0 WS=128
1230,791.857626,192.168.11.43,192.168.11.44,TCP,74,0.009187,,"Jan  6, 2024 19:49:26.782093000 JST",,"6000  >  49540 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=875420344 TSecr=468970186 WS=128"
1231,791.85774,192.168.11.44,192.168.11.43,TCP,66,0.000114,,"Jan  6, 2024 19:49:26.782207000 JST",,49540  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=468970196 TSecr=875420344
1232,791.857991,192.168.11.44,192.168.11.43,TCP,93,0.000251,,"Jan  6, 2024 19:49:26.782458000 JST",,"49540  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=468970196 TSecr=875420344 [TCP segment of a reassembled PDU]"
1233,791.858095,192.168.11.44,192.168.11.43,TCP,66,0.000104,,"Jan  6, 2024 19:49:26.782562000 JST",,"49540  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=468970196 TSecr=875420344"
1234,791.869374,192.168.11.43,192.168.11.44,TCP,66,0.011279,,"Jan  6, 2024 19:49:26.793841000 JST",,6000  >  49540 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=875420354 TSecr=468970196
1235,791.869761,192.168.11.43,192.168.11.44,TCP,66,0.000387,,"Jan  6, 2024 19:49:26.794228000 JST",,"6000  >  49540 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=875420355 TSecr=468970196"
1236,791.869816,192.168.11.44,192.168.11.43,TCP,66,0.000055,,"Jan  6, 2024 19:49:26.794283000 JST",,49540  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=468970208 TSecr=875420355
1237,791.900653,192.168.11.44,255.255.255.255,UDP,209,0.030837,Ÿ,"Jan  6, 2024 19:49:26.825120000 JST",7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,52330  >  7000 Len=167
1238,791.909495,192.168.11.45,192.168.11.44,TCP,74,0.008842,œ,"Jan  6, 2024 19:49:26.833962000 JST",,37034  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2230524938 TSecr=0 WS=128
1239,791.909631,192.168.11.44,192.168.11.45,TCP,74,0.000136,,"Jan  6, 2024 19:49:26.834098000 JST",,"6000  >  37034 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1080610867 TSecr=2230524938 WS=128"
